,Close
2021-04-19,145.7677882730587
2021-04-20,145.71411002670814
2021-04-21,146.19340874647972
2021-04-22,146.32220129039536
2021-04-23,146.5564486606825
2021-04-26,146.72275830680184
2021-04-27,146.94520856701976
