,Open
2021-04-19,132.52042136386794
2021-04-20,131.9998800143869
2021-04-21,132.8084695538417
2021-04-22,133.49407250948744
2021-04-23,134.27653912133
2021-04-26,135.10133502504905
2021-04-27,135.97075011892733
