,Open
2021-04-19,719.502430091437
2021-04-20,713.0355856976191
2021-04-21,721.3649705333756
2021-04-22,736.4734570246104
2021-04-23,731.1980671697938
2021-04-26,762.5878520194644
2021-04-27,774.2879038921368
