,Close
2021-04-19,4200.332275390625
2021-04-20,4215.1943359375
2021-04-21,4230.056396484375
2021-04-22,4244.91845703125
2021-04-23,4259.780517578125
2021-04-26,4274.642578125
2021-04-27,4289.504638671875
