,Close
2021-04-19,758.9804366278237
2021-04-20,765.299222085122
2021-04-21,771.5419350428444
2021-04-22,777.6876765514387
2021-04-23,783.7158722960802
2021-04-26,800.8957482956889
2021-04-27,806.2568919954227
