,Close
2021-04-19,4191.240599581406
2021-04-20,4197.010984319062
2021-04-21,4202.781369056718
2021-04-22,4208.551753794374
2021-04-23,4214.32213853203
2021-04-26,4220.092523269686
2021-04-27,4225.862908007342
