,Close
2021-04-19,14126.544904405037
2021-04-20,14239.288453782176
2021-04-21,14211.270658926178
2021-04-22,14214.279514662967
2021-04-23,14238.614847000284
2021-04-26,14265.232870214692
2021-04-27,14328.226628110284
