,Close
2021-04-19,5.1528367311758885
2021-04-20,5.152448992067321
2021-04-21,5.152061252958755
2021-04-22,5.151673513850188
2021-04-23,5.151285774741621
2021-04-26,5.15012255741592
2021-04-27,5.149734818307353
