,Open
2021-04-19,5.287364125599745
2021-04-20,5.285007747784772
2021-04-21,5.253782438216876
2021-04-22,5.255219570738201
2021-04-23,5.251617071855146
2021-04-26,5.191916680449142
2021-04-27,5.160045605852868
2021-04-28,5.135261889959893
2021-04-29,5.176204619237173
2021-04-30,5.166752566695011
2021-05-03,5.210989413820468
2021-05-04,5.200994744635529
