,Close
2021-04-19,222.47222654236796
2021-04-20,222.37601955585404
2021-04-21,222.07919410494395
2021-04-22,221.97104151611458
2021-04-23,221.95797024662616
2021-04-26,222.4094379411901
2021-04-27,222.50992358542163
2021-04-28,222.64134355599074
2021-04-29,222.79362979196475
2021-04-30,222.95994087657627
2021-05-03,223.52692666577028
2021-05-04,223.70801930936497
