,Close
2021-04-19,14162.535083659888
2021-04-20,14392.274023315818
2021-04-21,14476.202357631413
2021-04-22,14729.469245966187
2021-04-23,14793.050545654372
2021-04-26,15071.886052556209
2021-04-27,15118.062959689736
