,Open
2021-04-19,4181.630126953126
2021-04-20,4189.120117187501
2021-04-21,4196.610107421876
2021-04-22,4204.100097656252
2021-04-23,4211.590087890627
2021-04-26,4219.080078125003
2021-04-27,4226.570068359378
