,Open
2021-04-19,768.5916621313938
2021-04-20,774.8518951331589
2021-04-21,781.0430752037187
2021-04-22,787.1642462216121
2021-04-23,793.1847228829444
2021-04-26,810.4206579837826
2021-04-27,815.8293452457111
