,Open
2021-04-19,136.7175662738618
2021-04-20,138.45778566257968
2021-04-21,142.17628239709245
2021-04-22,143.75096321465514
2021-04-23,145.77851595247805
2021-04-26,144.76606615806588
2021-04-27,143.52464836614885
