,Open
2021-04-19,133.73378038687957
2021-04-20,134.84732326523118
2021-04-21,133.83175424328502
2021-04-22,134.83262868443512
2021-04-23,134.5190735470648
2021-04-26,134.96851661862257
2021-04-27,134.48073361896502
2021-04-28,134.87555134339473
2021-04-29,134.52479713399723
2021-04-30,134.72428839790715
2021-05-03,134.36192056527392
2021-05-04,134.51126619509537
