,Close
2021-04-19,13605.164437842803
2021-04-20,13612.077847292394
2021-04-21,13618.994769763094
2021-04-22,13625.915207040081
2021-04-23,13632.839160909341
2021-04-26,13653.632139944893
2021-04-27,13660.570178061871
2021-04-28,13667.51174171492
2021-04-29,13674.456832695547
2021-04-30,13681.405452796176
2021-05-03,13702.272505755518
2021-05-04,13709.235260278228
