,Close
2021-04-19,769.0347977122487
2021-04-20,792.4899019520649
2021-04-21,807.2860164309254
2021-04-22,820.0138735534483
2021-04-23,838.0773971351831
2021-04-26,855.0964835558342
2021-04-27,868.4737199460227
