,Close
2021-04-19,223.78640092168754
2021-04-20,224.1927058196084
2021-04-21,224.2331920055809
2021-04-22,223.51856698643445
2021-04-23,226.41000366210938
2021-04-26,226.41000366210938
2021-04-27,226.41000366210938
