,Open
2021-04-19,2298.8885967548194
2021-04-20,2325.0145924274875
2021-04-21,2321.009683508387
2021-04-22,2347.2426942521333
2021-04-23,2343.3453237222266
2021-04-26,2369.68879390406
2021-04-27,2365.9000390929605
