,Close
2021-04-19,4198.075972704411
2021-04-20,4210.781711798477
2021-04-21,4223.587423471735
2021-04-22,4236.493099134122
2021-04-23,4249.498730258786
2021-04-26,4262.8041772276565
2021-04-27,4276.209546165461
