,Close
2021-04-19,2298.540647738085
2021-04-20,2298.5147920568456
2021-04-21,2301.419092148679
2021-04-22,2303.1207297913134
2021-04-23,2309.101999359474
2021-04-26,2312.97976311299
2021-04-27,2313.261581787306
