,Close
2021-04-19,224.7675018310547
2021-04-20,221.9005004882813
2021-04-21,219.68249740600595
2021-04-22,206.90463180541997
2021-04-23,208.201619720459
2021-04-26,208.201619720459
2021-04-27,208.201619720459
